Year,Month,Month_Num,Quarter,State,Vehicle_Type,Sales
2022,January,1,Q1,Rajasthan,3-Wheelers,4169
2022,January,1,Q1,Rajasthan,4-Wheelers,308
2022,January,1,Q1,Rajasthan,Bus,32
2022,January,1,Q1,Rajasthan,Others,48
2022,January,1,Q1,Gujarat,2-Wheelers,3583
2022,January,1,Q1,Gujarat,3-Wheelers,3556
2022,January,1,Q1,Gujarat,4-Wheelers,287
2022,January,1,Q1,Gujarat,Bus,34
2022,January,1,Q1,Gujarat,Others,47
2022,January,1,Q1,Delhi,2-Wheelers,2832
2022,January,1,Q1,Delhi,3-Wheelers,3668
2022,January,1,Q1,Delhi,4-Wheelers,256
2022,January,1,Q1,Delhi,Bus,26
2022,January,1,Q1,Delhi,Others,40
2022,January,1,Q1,Bihar,2-Wheelers,2027
2022,January,1,Q1,Bihar,3-Wheelers,2250
2022,January,1,Q1,Bihar,4-Wheelers,181
2022,January,1,Q1,Bihar,Bus,20
2022,January,1,Q1,Bihar,Others,29
2022,January,1,Q1,Assam,2-Wheelers,1897
2022,January,1,Q1,Assam,3-Wheelers,2126
2022,January,1,Q1,Assam,4-Wheelers,147
2022,January,1,Q1,Assam,Bus,14
2022,January,1,Q1,Assam,Others,21
2022,January,1,Q1,Kerala,2-Wheelers,1856
2022,January,1,Q1,Kerala,3-Wheelers,1832
2022,January,1,Q1,Kerala,4-Wheelers,165
2022,January,1,Q1,Kerala,Bus,15
2022,January,1,Q1,Kerala,Others,23
2022,January,1,Q1,West Bengal,2-Wheelers,1279
2022,January,1,Q1,West Bengal,3-Wheelers,1530
2022,January,1,Q1,West Bengal,4-Wheelers,112
2022,January,1,Q1,West Bengal,Bus,12
2022,January,1,Q1,West Bengal,Others,17
2022,January,1,Q1,Madhya Pradesh,2-Wheelers,822
2022,January,1,Q1,Madhya Pradesh,3-Wheelers,892
2022,January,1,Q1,Madhya Pradesh,4-Wheelers,86
2022,January,1,Q1,Madhya Pradesh,Bus,8
2022,January,1,Q1,Madhya Pradesh,Others,11
2022,January,1,Q1,Punjab,2-Wheelers,426
2022,January,1,Q1,Punjab,3-Wheelers,491
2022,January,1,Q1,Punjab,4-Wheelers,38
2022,January,1,Q1,Punjab,Bus,4
2022,January,1,Q1,Punjab,Others,6
2022,February,2,Q1,Andhra Pradesh,2-Wheelers,1478
2022,February,2,Q1,Andhra Pradesh,3-Wheelers,1736
2022,February,2,Q1,Andhra Pradesh,4-Wheelers,133
2022,February,2,Q1,Andhra Pradesh,Bus,12
2022,February,2,Q1,Andhra Pradesh,Others,18
2022,February,2,Q1,Telangana,2-Wheelers,1161
2022,February,2,Q1,Telangana,3-Wheelers,1211
2022,February,2,Q1,Telangana,4-Wheelers,103
2022,February,2,Q1,Telangana,Bus,11
2022,February,2,Q1,Telangana,Others,13
2022,February,2,Q1,Uttar Pradesh,2-Wheelers,4928
2022,February,2,Q1,Uttar Pradesh,3-Wheelers,5713
2022,February,2,Q1,Uttar Pradesh,4-Wheelers,426
2022,February,2,Q1,Uttar Pradesh,Bus,46
2022,February,2,Q1,Uttar Pradesh,Others,62
2022,February,2,Q1,Maharashtra,2-Wheelers,4252
2022,February,2,Q1,Maharashtra,3-Wheelers,4827
2022,February,2,Q1,Maharashtra,4-Wheelers,362
2022,February,2,Q1,Maharashtra,Bus,33
2022,February,2,Q1,Maharashtra,Others,50
2022,February,2,Q1,Karnataka,2-Wheelers,3150
2022,February,2,Q1,Karnataka,3-Wheelers,3553
2022,February,2,Q1,Karnataka,4-Wheelers,281
2022,February,2,Q1,Karnataka,Bus,31
2022,February,2,Q1,Karnataka,Others,47
2022,February,2,Q1,Tamil Nadu,2-Wheelers,3056
2022,February,2,Q1,Tamil Nadu,3-Wheelers,3110
2022,February,2,Q1,Tamil Nadu,4-Wheelers,229
2022,February,2,Q1,Tamil Nadu,Bus,23
2022,February,2,Q1,Tamil Nadu,Others,40
2022,February,2,Q1,Rajasthan,2-Wheelers,2092
2022,February,2,Q1,Rajasthan,3-Wheelers,2483
2022,February,2,Q1,Rajasthan,4-Wheelers,182
2022,February,2,Q1,Rajasthan,Bus,18
2022,February,2,Q1,Rajasthan,Others,28
2022,February,2,Q1,Gujarat,2-Wheelers,2306
2022,February,2,Q1,Gujarat,3-Wheelers,2704
2022,February,2,Q1,Gujarat,4-Wheelers,201
2022,February,2,Q1,Gujarat,Bus,21
2022,February,2,Q1,Gujarat,Others,28
2022,February,2,Q1,Delhi,2-Wheelers,2084
2022,February,2,Q1,Delhi,3-Wheelers,2345
2022,February,2,Q1,Delhi,4-Wheelers,181
2022,February,2,Q1,Delhi,Bus,17
2022,February,2,Q1,Delhi,Others,26
2022,February,2,Q1,Bihar,2-Wheelers,1528
2022,February,2,Q1,Bihar,3-Wheelers,1593
2022,February,2,Q1,Bihar,4-Wheelers,117
2022,February,2,Q1,Bihar,Bus,12
2022,February,2,Q1,Bihar,Others,20
2022,February,2,Q1,Assam,2-Wheelers,1024
2022,February,2,Q1,Assam,3-Wheelers,1351
2022,February,2,Q1,Assam,4-Wheelers,96
2022,February,2,Q1,Assam,Bus,11
2022,February,2,Q1,Assam,Others,15
2022,February,2,Q1,Kerala,2-Wheelers,1045
2022,February,2,Q1,Kerala,3-Wheelers,1151
2022,February,2,Q1,Kerala,4-Wheelers,103
2022,February,2,Q1,Kerala,Bus,9
2022,February,2,Q1,Kerala,Others,13
2022,February,2,Q1,West Bengal,2-Wheelers,811
2022,February,2,Q1,West Bengal,3-Wheelers,993
2022,February,2,Q1,West Bengal,4-Wheelers,70
2022,February,2,Q1,West Bengal,Bus,8
2022,February,2,Q1,West Bengal,Others,12
2022,February,2,Q1,Madhya Pradesh,2-Wheelers,601
2022,February,2,Q1,Madhya Pradesh,3-Wheelers,611
2022,February,2,Q1,Madhya Pradesh,4-Wheelers,55
2022,February,2,Q1,Madhya Pradesh,Bus,4
2022,February,2,Q1,Madhya Pradesh,Others,7
2022,February,2,Q1,Punjab,2-Wheelers,279
2022,February,2,Q1,Punjab,3-Wheelers,317
2022,February,2,Q1,Punjab,4-Wheelers,22
2022,February,2,Q1,Punjab,Bus,2
2022,February,2,Q1,Punjab,Others,3
2022,March,3,Q1,Andhra Pradesh,2-Wheelers,1880
2022,March,3,Q1,Andhra Pradesh,3-Wheelers,2224
2022,March,3,Q1,Andhra Pradesh,4-Wheelers,150
2022,March,3,Q1,Andhra Pradesh,Bus,15
2022,March,3,Q1,Andhra Pradesh,Others,23
2022,March,3,Q1,Telangana,2-Wheelers,1530
2022,March,3,Q1,Telangana,3-Wheelers,1753
2022,March,3,Q1,Telangana,4-Wheelers,122
2022,March,3,Q1,Telangana,Bus,12
2022,March,3,Q1,Telangana,Others,17
2022,March,3,Q1,Uttar Pradesh,2-Wheelers,6307
2022,March,3,Q1,Uttar Pradesh,3-Wheelers,6284
2022,March,3,Q1,Uttar Pradesh,4-Wheelers,524
2022,March,3,Q1,Uttar Pradesh,Bus,57
2022,March,3,Q1,Uttar Pradesh,Others,75
2022,March,3,Q1,Maharashtra,2-Wheelers,5410
2022,March,3,Q1,Maharashtra,3-Wheelers,5569
2022,March,3,Q1,Maharashtra,4-Wheelers,474
2022,March,3,Q1,Maharashtra,Bus,50
2022,March,3,Q1,Maharashtra,Others,65
2022,March,3,Q1,Karnataka,2-Wheelers,4732
2022,March,3,Q1,Karnataka,3-Wheelers,4709
2022,March,3,Q1,Karnataka,4-Wheelers,413
2022,March,3,Q1,Karnataka,Bus,38
2022,March,3,Q1,Karnataka,Others,63
2022,March,3,Q1,Tamil Nadu,2-Wheelers,3739
2022,March,3,Q1,Tamil Nadu,3-Wheelers,4210
2022,March,3,Q1,Tamil Nadu,4-Wheelers,308
2022,March,3,Q1,Tamil Nadu,Bus,33
2022,March,3,Q1,Tamil Nadu,Others,49
2022,March,3,Q1,Rajasthan,2-Wheelers,2825
2022,March,3,Q1,Rajasthan,3-Wheelers,3254
2022,March,3,Q1,Rajasthan,4-Wheelers,267
2022,March,3,Q1,Rajasthan,Bus,27
2022,March,3,Q1,Rajasthan,Others,36
2022,March,3,Q1,Gujarat,2-Wheelers,2736
2022,March,3,Q1,Gujarat,3-Wheelers,3090
2022,March,3,Q1,Gujarat,4-Wheelers,279
2022,March,3,Q1,Gujarat,Bus,25
2022,March,3,Q1,Gujarat,Others,41
2022,March,3,Q1,Delhi,2-Wheelers,2544
2022,March,3,Q1,Delhi,3-Wheelers,2844
2022,March,3,Q1,Delhi,4-Wheelers,238
2022,March,3,Q1,Delhi,Bus,24
2022,March,3,Q1,Delhi,Others,36
2022,March,3,Q1,Bihar,2-Wheelers,1878
2022,March,3,Q1,Bihar,3-Wheelers,1923
2022,March,3,Q1,Bihar,4-Wheelers,159
2022,March,3,Q1,Bihar,Bus,14
2022,March,3,Q1,Bihar,Others,24
2022,March,3,Q1,Assam,2-Wheelers,1511
2022,March,3,Q1,Assam,3-Wheelers,1512
2022,March,3,Q1,Assam,4-Wheelers,132
2022,March,3,Q1,Assam,Bus,12
2022,March,3,Q1,Assam,Others,20
2022,March,3,Q1,Kerala,2-Wheelers,1509
2022,March,3,Q1,Kerala,3-Wheelers,1752
2022,March,3,Q1,Kerala,4-Wheelers,130
2022,March,3,Q1,Kerala,Bus,13
2022,March,3,Q1,Kerala,Others,18
2022,March,3,Q1,West Bengal,2-Wheelers,1135
2022,March,3,Q1,West Bengal,3-Wheelers,1146
2022,March,3,Q1,West Bengal,4-Wheelers,104
2022,March,3,Q1,West Bengal,Bus,10
2022,March,3,Q1,West Bengal,Others,14
2022,March,3,Q1,Madhya Pradesh,2-Wheelers,762
2022,March,3,Q1,Madhya Pradesh,3-Wheelers,865
2022,March,3,Q1,Madhya Pradesh,4-Wheelers,60
2022,March,3,Q1,Madhya Pradesh,Bus,6
2022,March,3,Q1,Madhya Pradesh,Others,9
2022,March,3,Q1,Punjab,2-Wheelers,354
2022,March,3,Q1,Punjab,3-Wheelers,398
2022,March,3,Q1,Punjab,4-Wheelers,31
2022,March,3,Q1,Punjab,Bus,3
2022,March,3,Q1,Punjab,Others,4
2022,April,4,Q2,Andhra Pradesh,2-Wheelers,1371
2022,April,4,Q2,Andhra Pradesh,3-Wheelers,1573
2022,April,4,Q2,Andhra Pradesh,4-Wheelers,131
2022,April,4,Q2,Andhra Pradesh,Bus,13
2022,April,4,Q2,Andhra Pradesh,Others,19
2022,April,4,Q2,Telangana,2-Wheelers,1223
2022,April,4,Q2,Telangana,3-Wheelers,1345
2022,April,4,Q2,Telangana,4-Wheelers,94
2022,April,4,Q2,Telangana,Bus,11
2022,April,4,Q2,Telangana,Others,13
2022,April,4,Q2,Uttar Pradesh,2-Wheelers,4663
2022,April,4,Q2,Uttar Pradesh,3-Wheelers,5831
2022,April,4,Q2,Uttar Pradesh,4-Wheelers,432
2022,April,4,Q2,Uttar Pradesh,Bus,45
2022,April,4,Q2,Uttar Pradesh,Others,70
2022,April,4,Q2,Maharashtra,2-Wheelers,4198
2022,April,4,Q2,Maharashtra,3-Wheelers,4911
2022,April,4,Q2,Maharashtra,4-Wheelers,379
2022,April,4,Q2,Maharashtra,Bus,36
2022,April,4,Q2,Maharashtra,Others,55
2022,April,4,Q2,Karnataka,2-Wheelers,3788
2022,April,4,Q2,Karnataka,3-Wheelers,3561
2022,April,4,Q2,Karnataka,4-Wheelers,316
2022,April,4,Q2,Karnataka,Bus,30
2022,April,4,Q2,Karnataka,Others,41
2022,April,4,Q2,Tamil Nadu,2-Wheelers,2708
2022,April,4,Q2,Tamil Nadu,3-Wheelers,3266
2022,April,4,Q2,Tamil Nadu,4-Wheelers,248
2022,April,4,Q2,Tamil Nadu,Bus,27
2022,April,4,Q2,Tamil Nadu,Others,38
2022,April,4,Q2,Rajasthan,2-Wheelers,2258
2022,April,4,Q2,Rajasthan,3-Wheelers,2330
2022,April,4,Q2,Rajasthan,4-Wheelers,197
2022,April,4,Q2,Rajasthan,Bus,22
2022,April,4,Q2,Rajasthan,Others,29
2022,April,4,Q2,Gujarat,2-Wheelers,2109
2022,April,4,Q2,Gujarat,3-Wheelers,2721
2022,April,4,Q2,Gujarat,4-Wheelers,194
2022,April,4,Q2,Gujarat,Bus,21
2022,April,4,Q2,Gujarat,Others,27
2022,April,4,Q2,Delhi,2-Wheelers,2159
2022,April,4,Q2,Delhi,3-Wheelers,2244
2022,April,4,Q2,Delhi,4-Wheelers,195
2022,April,4,Q2,Delhi,Bus,17
2022,April,4,Q2,Delhi,Others,26
2022,April,4,Q2,Bihar,2-Wheelers,1418
2022,April,4,Q2,Bihar,3-Wheelers,1522
2022,April,4,Q2,Bihar,4-Wheelers,120
2022,April,4,Q2,Bihar,Bus,13
2022,April,4,Q2,Bihar,Others,17
2022,April,4,Q2,Assam,2-Wheelers,1214
2022,April,4,Q2,Assam,3-Wheelers,1170
2022,April,4,Q2,Assam,4-Wheelers,105
2022,April,4,Q2,Assam,Bus,9
2022,April,4,Q2,Assam,Others,16
2022,April,4,Q2,Kerala,2-Wheelers,1111
2022,April,4,Q2,Kerala,3-Wheelers,1240
2022,April,4,Q2,Kerala,4-Wheelers,100
2022,April,4,Q2,Kerala,Bus,11
2022,April,4,Q2,Kerala,Others,13
2022,April,4,Q2,West Bengal,2-Wheelers,903
2022,April,4,Q2,West Bengal,3-Wheelers,892
2022,April,4,Q2,West Bengal,4-Wheelers,76
2022,April,4,Q2,West Bengal,Bus,7
2022,April,4,Q2,West Bengal,Others,12
2022,April,4,Q2,Madhya Pradesh,2-Wheelers,584
2022,April,4,Q2,Madhya Pradesh,3-Wheelers,677
2022,April,4,Q2,Madhya Pradesh,4-Wheelers,51
2022,April,4,Q2,Madhya Pradesh,Bus,5
2022,April,4,Q2,Madhya Pradesh,Others,7
2022,April,4,Q2,Punjab,2-Wheelers,311
2022,April,4,Q2,Punjab,3-Wheelers,348
2022,April,4,Q2,Punjab,4-Wheelers,27
2022,April,4,Q2,Punjab,Bus,2
2022,April,4,Q2,Punjab,Others,3
2022,May,5,Q2,Andhra Pradesh,2-Wheelers,1491
2022,May,5,Q2,Andhra Pradesh,3-Wheelers,1960
2022,May,5,Q2,Andhra Pradesh,4-Wheelers,156
2022,May,5,Q2,Andhra Pradesh,Bus,13
2022,May,5,Q2,Andhra Pradesh,Others,19
2022,May,5,Q2,Telangana,2-Wheelers,1410
2022,May,5,Q2,Telangana,3-Wheelers,1378
2022,May,5,Q2,Telangana,4-Wheelers,112
2022,May,5,Q2,Telangana,Bus,12
2022,May,5,Q2,Telangana,Others,16
2022,May,5,Q2,Uttar Pradesh,2-Wheelers,5937
2022,May,5,Q2,Uttar Pradesh,3-Wheelers,5915
2022,May,5,Q2,Uttar Pradesh,4-Wheelers,477
2022,May,5,Q2,Uttar Pradesh,Bus,50
2022,May,5,Q2,Uttar Pradesh,Others,72
2022,May,5,Q2,Maharashtra,2-Wheelers,4284
2022,May,5,Q2,Maharashtra,3-Wheelers,5518
2022,May,5,Q2,Maharashtra,4-Wheelers,439
2022,May,5,Q2,Maharashtra,Bus,37
2022,May,5,Q2,Maharashtra,Others,63
2022,May,5,Q2,Karnataka,2-Wheelers,3789
2022,May,5,Q2,Karnataka,3-Wheelers,4737
2022,May,5,Q2,Karnataka,4-Wheelers,363
2022,May,5,Q2,Karnataka,Bus,32
2022,May,5,Q2,Karnataka,Others,56
2022,May,5,Q2,Tamil Nadu,2-Wheelers,3125
2022,May,5,Q2,Tamil Nadu,3-Wheelers,3756
2022,May,5,Q2,Tamil Nadu,4-Wheelers,280
2022,May,5,Q2,Tamil Nadu,Bus,30
2022,May,5,Q2,Tamil Nadu,Others,47
2022,May,5,Q2,Rajasthan,2-Wheelers,2491
2022,May,5,Q2,Rajasthan,3-Wheelers,2848
2022,May,5,Q2,Rajasthan,4-Wheelers,218
2022,May,5,Q2,Rajasthan,Bus,23
2022,May,5,Q2,Rajasthan,Others,35
2022,May,5,Q2,Gujarat,2-Wheelers,2501
2022,May,5,Q2,Gujarat,3-Wheelers,2705
2022,May,5,Q2,Gujarat,4-Wheelers,225
2022,May,5,Q2,Gujarat,Bus,21
2022,May,5,Q2,Gujarat,Others,33
2022,May,5,Q2,Delhi,2-Wheelers,2436
2022,May,5,Q2,Delhi,3-Wheelers,2361
2022,May,5,Q2,Delhi,4-Wheelers,208
2022,May,5,Q2,Delhi,Bus,20
2022,May,5,Q2,Delhi,Others,33
2022,May,5,Q2,Bihar,2-Wheelers,1746
2022,May,5,Q2,Bihar,3-Wheelers,1958
2022,May,5,Q2,Bihar,4-Wheelers,152
2022,May,5,Q2,Bihar,Bus,13
2022,May,5,Q2,Bihar,Others,21
2022,May,5,Q2,Assam,2-Wheelers,1384
2022,May,5,Q2,Assam,3-Wheelers,1519
2022,May,5,Q2,Assam,4-Wheelers,122
2022,May,5,Q2,Assam,Bus,11
2022,May,5,Q2,Assam,Others,16
2022,May,5,Q2,Kerala,2-Wheelers,1244
2022,May,5,Q2,Kerala,3-Wheelers,1338
2022,May,5,Q2,Kerala,4-Wheelers,108
2022,May,5,Q2,Kerala,Bus,12
2022,May,5,Q2,Kerala,Others,15
2022,May,5,Q2,West Bengal,2-Wheelers,1035
2022,May,5,Q2,West Bengal,3-Wheelers,1030
2022,May,5,Q2,West Bengal,4-Wheelers,88
2022,May,5,Q2,West Bengal,Bus,9
2022,May,5,Q2,West Bengal,Others,12
2022,May,5,Q2,Madhya Pradesh,2-Wheelers,597
2022,May,5,Q2,Madhya Pradesh,3-Wheelers,709
2022,May,5,Q2,Madhya Pradesh,4-Wheelers,62
2022,May,5,Q2,Madhya Pradesh,Bus,6
2022,May,5,Q2,Madhya Pradesh,Others,9
2022,May,5,Q2,Punjab,2-Wheelers,301
2022,May,5,Q2,Punjab,3-Wheelers,333
2022,May,5,Q2,Punjab,4-Wheelers,27
2022,May,5,Q2,Punjab,Bus,3
2022,May,5,Q2,Punjab,Others,4
2022,June,6,Q2,Andhra Pradesh,2-Wheelers,1492
2022,June,6,Q2,Andhra Pradesh,3-Wheelers,1675
2022,June,6,Q2,Andhra Pradesh,4-Wheelers,116
2022,June,6,Q2,Andhra Pradesh,Bus,12
2022,June,6,Q2,Andhra Pradesh,Others,19
2022,June,6,Q2,Telangana,2-Wheelers,1073
2022,June,6,Q2,Telangana,3-Wheelers,1232
2022,June,6,Q2,Telangana,4-Wheelers,96
2022,June,6,Q2,Telangana,Bus,10
2022,June,6,Q2,Telangana,Others,13
2022,June,6,Q2,Uttar Pradesh,2-Wheelers,5316
2022,June,6,Q2,Uttar Pradesh,3-Wheelers,5412
2022,June,6,Q2,Uttar Pradesh,4-Wheelers,468
2022,June,6,Q2,Uttar Pradesh,Bus,43
2022,June,6,Q2,Uttar Pradesh,Others,59
2022,June,6,Q2,Maharashtra,2-Wheelers,4373
2022,June,6,Q2,Maharashtra,3-Wheelers,4106
2022,June,6,Q2,Maharashtra,4-Wheelers,354
2022,June,6,Q2,Maharashtra,Bus,38
2022,June,6,Q2,Maharashtra,Others,53
2022,June,6,Q2,Karnataka,2-Wheelers,3453
2022,June,6,Q2,Karnataka,3-Wheelers,3475
2022,June,6,Q2,Karnataka,4-Wheelers,315
2022,June,6,Q2,Karnataka,Bus,32
2022,June,6,Q2,Karnataka,Others,49
2022,June,6,Q2,Tamil Nadu,2-Wheelers,2947
2022,June,6,Q2,Tamil Nadu,3-Wheelers,3178
2022,June,6,Q2,Tamil Nadu,4-Wheelers,263
2022,June,6,Q2,Tamil Nadu,Bus,24
2022,June,6,Q2,Tamil Nadu,Others,39
2022,June,6,Q2,Rajasthan,2-Wheelers,2076
2022,June,6,Q2,Rajasthan,3-Wheelers,2709
2022,June,6,Q2,Rajasthan,4-Wheelers,184
2022,June,6,Q2,Rajasthan,Bus,20
2022,June,6,Q2,Rajasthan,Others,31
2022,June,6,Q2,Gujarat,2-Wheelers,2420
2022,June,6,Q2,Gujarat,3-Wheelers,2523
2022,June,6,Q2,Gujarat,4-Wheelers,208
2022,June,6,Q2,Gujarat,Bus,17
2022,June,6,Q2,Gujarat,Others,31
2022,June,6,Q2,Delhi,2-Wheelers,1937
2022,June,6,Q2,Delhi,3-Wheelers,2235
2022,June,6,Q2,Delhi,4-Wheelers,186
2022,June,6,Q2,Delhi,Bus,16
2022,June,6,Q2,Delhi,Others,24
2022,June,6,Q2,Bihar,2-Wheelers,1358
2022,June,6,Q2,Bihar,3-Wheelers,1531
2022,June,6,Q2,Bihar,4-Wheelers,133
2022,June,6,Q2,Bihar,Bus,13
2022,June,6,Q2,Bihar,Others,19
2022,June,6,Q2,Assam,2-Wheelers,1042
2022,June,6,Q2,Assam,3-Wheelers,1240
2022,June,6,Q2,Assam,4-Wheelers,110
2022,June,6,Q2,Assam,Bus,10
2022,June,6,Q2,Assam,Others,15
2022,June,6,Q2,Kerala,2-Wheelers,1038
2022,June,6,Q2,Kerala,3-Wheelers,1220
2022,June,6,Q2,Kerala,4-Wheelers,109
2022,June,6,Q2,Kerala,Bus,11
2022,June,6,Q2,Kerala,Others,14
2022,June,6,Q2,West Bengal,2-Wheelers,908
2022,June,6,Q2,West Bengal,3-Wheelers,867
2022,June,6,Q2,West Bengal,4-Wheelers,75
2022,June,6,Q2,West Bengal,Bus,7
2022,June,6,Q2,West Bengal,Others,11
2022,June,6,Q2,Madhya Pradesh,2-Wheelers,608
2022,June,6,Q2,Madhya Pradesh,3-Wheelers,670
2022,June,6,Q2,Madhya Pradesh,4-Wheelers,48
2022,June,6,Q2,Madhya Pradesh,Bus,5
2022,June,6,Q2,Madhya Pradesh,Others,7
2022,June,6,Q2,Punjab,2-Wheelers,272
2022,June,6,Q2,Punjab,3-Wheelers,318
2022,June,6,Q2,Punjab,4-Wheelers,22
2022,June,6,Q2,Punjab,Bus,2
2022,June,6,Q2,Punjab,Others,3
2022,July,7,Q3,Andhra Pradesh,2-Wheelers,1668
2022,July,7,Q3,Andhra Pradesh,3-Wheelers,1944
2022,July,7,Q3,Andhra Pradesh,4-Wheelers,160
2022,July,7,Q3,Andhra Pradesh,Bus,13
2022,July,7,Q3,Andhra Pradesh,Others,22
2022,July,7,Q3,Telangana,2-Wheelers,1460
2022,July,7,Q3,Telangana,3-Wheelers,1467
2022,July,7,Q3,Telangana,4-Wheelers,114
2022,July,7,Q3,Telangana,Bus,11
2022,July,7,Q3,Telangana,Others,16
2022,July,7,Q3,Uttar Pradesh,2-Wheelers,5228
2022,July,7,Q3,Uttar Pradesh,3-Wheelers,6825
2022,July,7,Q3,Uttar Pradesh,4-Wheelers,501
2022,July,7,Q3,Uttar Pradesh,Bus,54
2022,July,7,Q3,Uttar Pradesh,Others,78
2022,July,7,Q3,Maharashtra,2-Wheelers,4272
2022,July,7,Q3,Maharashtra,3-Wheelers,4878
2022,July,7,Q3,Maharashtra,4-Wheelers,431
2022,July,7,Q3,Maharashtra,Bus,43
2022,July,7,Q3,Maharashtra,Others,58
2022,July,7,Q3,Karnataka,2-Wheelers,4250
2022,July,7,Q3,Karnataka,3-Wheelers,4190
2022,July,7,Q3,Karnataka,4-Wheelers,354
2022,July,7,Q3,Karnataka,Bus,33
2022,July,7,Q3,Karnataka,Others,49
2022,July,7,Q3,Tamil Nadu,2-Wheelers,3077
2022,July,7,Q3,Tamil Nadu,3-Wheelers,3665
2022,July,7,Q3,Tamil Nadu,4-Wheelers,317
2022,July,7,Q3,Tamil Nadu,Bus,27
2022,July,7,Q3,Tamil Nadu,Others,44
2022,July,7,Q3,Rajasthan,2-Wheelers,2460
2022,July,7,Q3,Rajasthan,3-Wheelers,2933
2022,July,7,Q3,Rajasthan,4-Wheelers,251
2022,July,7,Q3,Rajasthan,Bus,24
2022,July,7,Q3,Rajasthan,Others,37
2022,July,7,Q3,Gujarat,2-Wheelers,2704
2022,July,7,Q3,Gujarat,3-Wheelers,2789
2022,July,7,Q3,Gujarat,4-Wheelers,254
2022,July,7,Q3,Gujarat,Bus,25
2022,July,7,Q3,Gujarat,Others,38
2022,July,7,Q3,Delhi,2-Wheelers,2274
2022,July,7,Q3,Delhi,3-Wheelers,2822
2022,July,7,Q3,Delhi,4-Wheelers,217
2022,July,7,Q3,Delhi,Bus,19
2022,July,7,Q3,Delhi,Others,33
2022,July,7,Q3,Bihar,2-Wheelers,1520
2022,July,7,Q3,Bihar,3-Wheelers,1680
2022,July,7,Q3,Bihar,4-Wheelers,151
2022,July,7,Q3,Bihar,Bus,14
2022,July,7,Q3,Bihar,Others,21
2022,July,7,Q3,Assam,2-Wheelers,1450
2022,July,7,Q3,Assam,3-Wheelers,1349
2022,July,7,Q3,Assam,4-Wheelers,119
2022,July,7,Q3,Assam,Bus,13
2022,July,7,Q3,Assam,Others,18
2022,July,7,Q3,Kerala,2-Wheelers,1230
2022,July,7,Q3,Kerala,3-Wheelers,1476
2022,July,7,Q3,Kerala,4-Wheelers,112
2022,July,7,Q3,Kerala,Bus,11
2022,July,7,Q3,Kerala,Others,18
2022,July,7,Q3,West Bengal,2-Wheelers,984
2022,July,7,Q3,West Bengal,3-Wheelers,1082
2022,July,7,Q3,West Bengal,4-Wheelers,94
2022,July,7,Q3,West Bengal,Bus,8
2022,July,7,Q3,West Bengal,Others,13
2022,July,7,Q3,Madhya Pradesh,2-Wheelers,659
2022,July,7,Q3,Madhya Pradesh,3-Wheelers,733
2022,July,7,Q3,Madhya Pradesh,4-Wheelers,63
2022,July,7,Q3,Madhya Pradesh,Bus,6
2022,July,7,Q3,Madhya Pradesh,Others,9
2022,July,7,Q3,Punjab,2-Wheelers,313
2022,July,7,Q3,Punjab,3-Wheelers,401
2022,July,7,Q3,Punjab,4-Wheelers,29
2022,July,7,Q3,Punjab,Bus,2
2022,July,7,Q3,Punjab,Others,4
2022,August,8,Q3,Andhra Pradesh,2-Wheelers,1645
2022,August,8,Q3,Andhra Pradesh,3-Wheelers,2077
2022,August,8,Q3,Andhra Pradesh,4-Wheelers,146
2022,August,8,Q3,Andhra Pradesh,Bus,15
2022,August,8,Q3,Andhra Pradesh,Others,25
2022,August,8,Q3,Telangana,2-Wheelers,1422
2022,August,8,Q3,Telangana,3-Wheelers,1669
2022,August,8,Q3,Telangana,4-Wheelers,122
2022,August,8,Q3,Telangana,Bus,13
2022,August,8,Q3,Telangana,Others,20
2022,August,8,Q3,Uttar Pradesh,2-Wheelers,5679
2022,August,8,Q3,Uttar Pradesh,3-Wheelers,7263
2022,August,8,Q3,Uttar Pradesh,4-Wheelers,504
2022,August,8,Q3,Uttar Pradesh,Bus,51
2022,August,8,Q3,Uttar Pradesh,Others,87
2022,August,8,Q3,Maharashtra,2-Wheelers,4723
2022,August,8,Q3,Maharashtra,3-Wheelers,5540
2022,August,8,Q3,Maharashtra,4-Wheelers,486
2022,August,8,Q3,Maharashtra,Bus,47
2022,August,8,Q3,Maharashtra,Others,63
2022,August,8,Q3,Karnataka,2-Wheelers,4220
2022,August,8,Q3,Karnataka,3-Wheelers,5140
2022,August,8,Q3,Karnataka,4-Wheelers,387
2022,August,8,Q3,Karnataka,Bus,41
2022,August,8,Q3,Karnataka,Others,64
2022,August,8,Q3,Tamil Nadu,2-Wheelers,3971
2022,August,8,Q3,Tamil Nadu,3-Wheelers,4394
2022,August,8,Q3,Tamil Nadu,4-Wheelers,306
2022,August,8,Q3,Tamil Nadu,Bus,33
2022,August,8,Q3,Tamil Nadu,Others,51
2022,August,8,Q3,Rajasthan,2-Wheelers,3155
2022,August,8,Q3,Rajasthan,3-Wheelers,3337
2022,August,8,Q3,Rajasthan,4-Wheelers,262
2022,August,8,Q3,Rajasthan,Bus,26
2022,August,8,Q3,Rajasthan,Others,41
2022,August,8,Q3,Gujarat,2-Wheelers,3089
2022,August,8,Q3,Gujarat,3-Wheelers,3504
2022,August,8,Q3,Gujarat,4-Wheelers,265
2022,August,8,Q3,Gujarat,Bus,27
